date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:39:24	15117/15117	---M--	200	added ('OK')	text/html	etag:%223b0d-26d5cd442fcc0%22	http://info.cern.ch/hypertext/WWW/NeXT/Menus.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/NeXT/Menus.html	(from http://info.cern.ch/hypertext/WWW/NeXT/WorldWideWeb.html)
06:39:24	3347/3347	---M--	200	added ('OK')	text/html	etag:%22d13-290a8fd6b6280%22	http://info.cern.ch/hypertext/WWW/NeXT/Installation.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/NeXT/Installation.html	(from http://info.cern.ch/hypertext/WWW/NeXT/WorldWideWeb.html)
06:39:24	4132/4132	---M--	200	added ('OK')	text/html	etag:%221024-2914bfbe3b400%22	http://info.cern.ch/hypertext/WWW/NeXT/Implementation/Bugs.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/NeXT/Implementation/Bugs.html	(from http://info.cern.ch/hypertext/WWW/NeXT/WorldWideWeb.html)
06:39:24	3470/3470	---M--	200	added ('OK')	text/html	etag:%22d8e-25f9df86fc500%22	http://info.cern.ch/hypertext/WWW/NeXT/Implementation/SourceFiles.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/NeXT/Implementation/SourceFiles.html	(from http://info.cern.ch/hypertext/WWW/NeXT/WorldWideWeb.html)
06:39:25	2541/2541	---M--	200	added ('OK')	text/html	etag:%229ed-26d5c4015a340%22	http://info.cern.ch/hypertext/WWW/NeXT/MakingDocuments.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/NeXT/MakingDocuments.html	(from http://info.cern.ch/hypertext/WWW/NeXT/WorldWideWeb.html)
06:39:25	1565/1565	---M--	200	added ('OK')	text/html	etag:%2261d-28d0bae121a80%22	http://info.cern.ch/hypertext/WWW/Daemon/Basic.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/Basic.html	(from http://info.cern.ch/hypertext/WWW/Daemon/Overview.html)
06:39:25	6131/6131	---M--	200	added ('OK')	text/html	etag:%2217f3-28d0b82eabd80%22	http://info.cern.ch/hypertext/WWW/Daemon/JanetAndJohn.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/JanetAndJohn.html	(from http://info.cern.ch/hypertext/WWW/Daemon/Overview.html)
06:39:26	1638/1638	---M--	200	added ('OK')	text/html	etag:%22666-2901c7f9e8300%22	http://info.cern.ch/hypertext/WWW/Provider/ShellScript.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Provider/ShellScript.html	(from http://info.cern.ch/hypertext/WWW/Daemon/Overview.html)
06:39:26	1349/1349	---M--	200	added ('OK')	text/html	etag:%22545-28f7c1d9d8340%22	http://info.cern.ch/hypertext/WWW/FIND/Overview.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/FIND/Overview.html	(from http://info.cern.ch/hypertext/WWW/Daemon/Overview.html)
06:39:26	1087/1087	---M--	200	added ('OK')	text/html	etag:%2243f-28e76bcc91080%22	http://info.cern.ch/hypertext/WWW/VMSHelp/Overview.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/VMSHelp/Overview.html	(from http://info.cern.ch/hypertext/WWW/Daemon/Overview.html)
06:39:26	1420/1420	---M--	200	added ('OK')	text/html	etag:%2258c-28ad321030580%22	http://info.cern.ch/hypertext/WWW/Daemon/WAISGate.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/WAISGate.html	(from http://info.cern.ch/hypertext/WWW/Daemon/Overview.html)
06:39:27	3438/3438	---M--	200	added ('OK')	text/html	etag:%22d6e-2909849fa7200%22	http://info.cern.ch/hypertext/WWW/Daemon/DCLServer.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/DCLServer.html	(from http://info.cern.ch/hypertext/WWW/Daemon/Overview.html)
06:39:27	382/382	---M--	200	added ('OK')	text/html	etag:%2217e-28cf463e0b140%22	http://info.cern.ch/hypertext/WWW/Daemon/System33/Gateway.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/System33/Gateway.html	(from http://info.cern.ch/hypertext/WWW/Daemon/Overview.html)
06:39:27	1287/1287	---M--	200	added ('OK')	text/html	etag:%22507-28cf573bc0780%22	http://info.cern.ch/hypertext/WWW/Daemon/Oracle/Overview.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/Oracle/Overview.html	(from http://info.cern.ch/hypertext/WWW/Daemon/Overview.html)
06:39:28	807/807	---M--	200	added ('OK')	text/html	etag:%22327-290cf4c1cb0c0%22	http://info.cern.ch/hypertext/WWW/Daemon/Geography/Overview.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/Geography/Overview.html	(from http://info.cern.ch/hypertext/WWW/Daemon/Overview.html)
06:39:28	821/821	---M--	200	added ('OK')	text/html	etag:%22335-27a0919965c00%22	http://info.cern.ch/hypertext/TBL_Disclaimer.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/TBL_Disclaimer.html	(from http://info.cern.ch/hypertext/WWW/Daemon/Overview.html)
06:39:28	8914/8914	---M--	200	added ('OK')	text/html	etag:%2222d2-28cd2cce4f880%22	http://info.cern.ch/hypertext/WWW/Frame/fminit2.0/www_and_frame.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Frame/fminit2.0/www_and_frame.html	(from http://info.cern.ch/hypertext/WWW/Tools/Overview.html)
06:39:29	230/230	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:40:21%20GMT	http://info.cern.ch/hypertext/WWW/Tools/TeX/Makefile	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Tools/TeX/Makefile.61.delayed	(from http://info.cern.ch/hypertext/WWW/Tools/Overview.html)
06:39:29	236/236	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:40:21%20GMT	http://info.cern.ch/hypertext/WWW/Tools/TeX/html2latex.sed	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Tools/TeX/html2latex.62.delayed	(from http://info.cern.ch/hypertext/WWW/Tools/Overview.html)
06:39:29	230/230	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:40:22%20GMT	http://info.cern.ch/hypertext/WWW/Tools/TeX/sub1.sed	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Tools/TeX/sub1.63.delayed	(from http://info.cern.ch/hypertext/WWW/Tools/Overview.html)
06:39:29	869/869	---M--	200	added ('OK')	text/html	etag:%22365-28cf9bc75bf80%22	http://info.cern.ch/hypertext/WWW/Tools/HTMLGeneration/Overview.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Tools/HTMLGeneration/Overview.html	(from http://info.cern.ch/hypertext/WWW/Tools/Overview.html)
06:39:30	245/245	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:40:22%20GMT	http://info.cern.ch/hypertext/WWW/Tools/LogAnalysis/httpd-analyse.c	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Tools/LogAnalysis/httpd-analyse.65.delayed	(from http://info.cern.ch/hypertext/WWW/Tools/Overview.html)
06:39:30	5915/5915	---M--	200	added ('OK')	text/html	etag:%22171b-290ce19dd0840%22	http://info.cern.ch/hypertext/WWW/MailRobot/Help.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/MailRobot/Help.html	(from http://info.cern.ch/hypertext/WWW/MailRobot/Overview.html)
06:39:30	2457/2457	---M--	200	added ('OK')	text/html	etag:%22999-28e8bfa846400%22	http://info.cern.ch/hypertext/WWW/MailRobot/Installation.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/MailRobot/Installation.html	(from http://info.cern.ch/hypertext/WWW/MailRobot/Overview.html)
06:39:31	365/365	---M--	200	added ('OK')	text/html	etag:%2216d-28f7c3687afc0%22	http://info.cern.ch/hypertext/WWW/MailRobot/Bugs.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/MailRobot/Bugs.html	(from http://info.cern.ch/hypertext/WWW/MailRobot/Overview.html)
06:39:31	1166/1166	---M--	200	added ('OK')	text/html	etag:%2248e-28e8c13224540%22	http://info.cern.ch/hypertext/WWW/MailRobot/Features.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/MailRobot/Features.html	(from http://info.cern.ch/hypertext/WWW/MailRobot/Overview.html)
06:39:31	3435/3435	---M--	200	added ('OK')	text/html	etag:%22d6b-28199abe03bc0%22	http://info.cern.ch/hypertext/WWW/Protocols/RelevantProtocols.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Protocols/RelevantProtocols.html	(from http://info.cern.ch/hypertext/WWW/Technical.html)
06:39:32	3730/3730	---M--	200	added ('OK')	text/html	etag:%22e92-27baeeb8f8a00%22	http://info.cern.ch/hypertext/WWW/Addressing/Addressing.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Addressing/Addressing.html	(from http://info.cern.ch/hypertext/WWW/Technical.html)
06:39:32	1975/1975	---M--	200	added ('OK')	text/html	etag:%227b7-28907cb7a7d40%22	http://info.cern.ch/hypertext/WWW/DesignIssues/Overview.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/DesignIssues/Overview.html	(from http://info.cern.ch/hypertext/WWW/Technical.html)
06:39:32	1296/1296	---M--	200	added ('OK')	text/html	etag:%22510-280dd359c8840%22	http://info.cern.ch/hypertext/WWW/RelatedProducts.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/RelatedProducts.html	(from http://info.cern.ch/hypertext/WWW/Technical.html)
06:39:32	2319/2319	---M--	200	added ('OK')	text/html	etag:%2290f-2904056bdb040%22	http://info.cern.ch/hypertext/WWW/WorkingNotes/Overview.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/WorkingNotes/Overview.html	(from http://info.cern.ch/hypertext/WWW/Technical.html)
06:39:33	1441/1441	---M--	200	added ('OK')	text/html	etag:%225a1-290912f4303c0%22	http://info.cern.ch/hypertext/WWW/Newsgroups.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Newsgroups.html	(from http://info.cern.ch/hypertext/WWW/Technical.html)
06:39:33	4934/4934	---M--	200	added ('OK')	text/html	etag:%221346-2898308560ec0%22	http://info.cern.ch/hypertext/WWW/Notation.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Notation.html	(from http://info.cern.ch/hypertext/WWW/Technical.html)
06:39:33	3443/3443	---M--	200	added ('OK')	text/html	etag:%22d73-2897eaf847740%22	http://info.cern.ch/hypertext/WWW/DesignIssues/DosDonts.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/DesignIssues/DosDonts.html	(from http://info.cern.ch/hypertext/WWW/Technical.html)
06:39:33	1471/1471	---M--	200	added ('OK')	text/html	etag:%225bf-28e26fc774e40%22	http://info.cern.ch/hypertext/WWW/Project/Coding.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Project/Coding.html	(from http://info.cern.ch/hypertext/WWW/Technical.html)
06:39:34	242/242	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:40:26%20GMT	http://info.cern.ch/hypertext/Conferences/AIHEP92/www-for-hep.wn	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/AIHEP92/www-for-hep.73.delayed	(from http://info.cern.ch/hypertext/WWW/Bibliography.html)
06:39:34	242/242	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:40:26%20GMT	http://info.cern.ch/hypertext/Conferences/AIHEP92/www-for-hep.ps	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/AIHEP92/www-for-hep.74.delayed	(from http://info.cern.ch/hypertext/WWW/Bibliography.html)
06:39:34	249/249	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:40:27%20GMT	http://info.cern.ch/hypertext/WWW/LineMode/Defaults/line-mode-guide.txt	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/LineMode/Defaults/line-mode-guide.75.delayed	(from http://info.cern.ch/hypertext/WWW/Bibliography.html)
06:39:34	1060/1060	---M--	200	added ('OK')	text/html	etag:%22424-27f9cc86354c0%22	http://info.cern.ch/hypertext/WWW/TheW3Book.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/TheW3Book.html	(from http://info.cern.ch/hypertext/WWW/Bibliography.html)
06:39:35	235/235	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:40:27%20GMT	http://info.cern.ch/hypertext/Conferences/IETF92/udi2.txt	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/IETF92/udi2.77.delayed	(from http://info.cern.ch/hypertext/WWW/Bibliography.html)
06:39:35	234/234	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:40:28%20GMT	http://info.cern.ch/hypertext/Conferences/IETF92/udi2.wn	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/IETF92/udi2.78.delayed	(from http://info.cern.ch/hypertext/WWW/Bibliography.html)
06:39:35	227/227	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:40:28%20GMT	http://info.cern.ch/hypertext/WWW/MarkUp/HTML.dtd	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/MarkUp/HTML.79.delayed	(from http://info.cern.ch/hypertext/WWW/People.html)
06:39:36	244/244	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:40:28%20GMT	http://info.cern.ch/hypertext/WWW/Tools/HTMLGeneration/fix-html.pl	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Tools/HTMLGeneration/fix-html.7a.delayed	(from http://info.cern.ch/hypertext/WWW/People.html)
06:39:36	269/269	---M--	200	added ('OK')	text/html	etag:%2210d-28f2d3da5d600%22	http://info.cern.ch/hypertext/WWW/People/Groff.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/People/Groff.html	(from http://info.cern.ch/hypertext/WWW/People.html)
06:39:36	530/530	---M--	200	added ('OK')	text/html	etag:%22212-28e20eadef800%22	http://info.cern.ch/hypertext/WWW/People/Pellow.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/People/Pellow.html	(from http://info.cern.ch/hypertext/WWW/People.html)
06:39:37	22059/22059	---M--	200	added ('OK')	text/html	etag:%22562b-270aceeb5d0c0%22	http://info.cern.ch/hypertext/WWW/Proposal.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Proposal.html	(from http://info.cern.ch/hypertext/WWW/History.html)
06:39:37	225/225	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:40:29%20GMT	http://info.cern.ch/hypertext/WWW/HTandCERN.txt	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/HTandCERN.7e.delayed	(from http://info.cern.ch/hypertext/WWW/History.html)
06:39:37	224/224	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:40:30%20GMT	http://info.cern.ch/hypertext/WWW/HTandCERN.wn	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/HTandCERN.7f.delayed	(from http://info.cern.ch/hypertext/WWW/History.html)
06:39:37	231/231	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:40:30%20GMT	http://info.cern.ch/hypertext/WWW/WorkplanECP-PT.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/WorkplanECP-PT.80.delayed	(from http://info.cern.ch/hypertext/WWW/History.html)
06:39:38	967/967	---M--	200	added ('OK')	text/html	etag:%223c7-26c81fd14c880%22	http://info.cern.ch/hypertext/WWW/Talks/Title.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Talks/Title.html	(from http://info.cern.ch/hypertext/WWW/History.html)
06:39:38	246/246	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:40:31%20GMT	http://info.cern.ch/hypertext/WWW/Administration/AS_WorkPlan_91.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Administration/AS_WorkPlan_91.82.delayed	(from http://info.cern.ch/hypertext/WWW/History.html)
06:39:38	1025/1025	---M--	200	added ('OK')	text/html	etag:%22401-26c81fd334d00%22	http://info.cern.ch/hypertext/WWW/Talks/C5_17_May_91.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Talks/C5_17_May_91.html	(from http://info.cern.ch/hypertext/WWW/History.html)
06:39:39	743/743	---M--	200	added ('OK')	text/html	etag:%222e7-2677c9a044cc0%22	http://info.cern.ch/hypertext/WWW/Talks/ComputerSeminar.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Talks/ComputerSeminar.html	(from http://info.cern.ch/hypertext/WWW/History.html)
06:39:39	683/683	---M--	200	added ('OK')	text/html	etag:%222ab-279c6fe65ef00%22	http://info.cern.ch/hypertext/Conferences/HT91/Overview.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/HT91/Overview.html	(from http://info.cern.ch/hypertext/WWW/History.html)
06:39:39	226/226	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:40:32%20GMT	http://info.cern.ch/hypertext/WWW/News/9101.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/News/9101.86.delayed	(from http://info.cern.ch/hypertext/WWW/History.html)
06:39:39	2290/2290	---M--	200	added ('OK')	text/html	etag:%228f2-281d1ce6fc240%22	http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/JENC92/Demonstrations.html	(from http://info.cern.ch/hypertext/WWW/History.html)
06:39:40	987/987	---M--	200	added ('OK')	text/html	etag:%223db-281bbc0353040%22	http://info.cern.ch/hypertext/Conferences/JENC92/Sessions.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/JENC92/Sessions.html	(from http://info.cern.ch/hypertext/WWW/History.html)
06:39:40	1295/1295	---M--	200	added ('OK')	text/html	etag:%2250f-288e074242900%22	http://info.cern.ch/hypertext/WWW/IntroCVS.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/IntroCVS.html	(from http://info.cern.ch/hypertext/WWW/History.html)
06:39:40	3016/3016	---M--	200	added ('OK')	text/html	etag:%22bc8-28d6d778b7080%22	http://info.cern.ch/hypertext/WWW/Provider/Etiquette.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Provider/Etiquette.html	(from http://info.cern.ch/hypertext/WWW/Helping.html)
06:39:41	3183/3183	---M--	200	added ('OK')	text/html	etag:%22c6f-290456b413500%22	http://info.cern.ch/hypertext/WWW/Bugs.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Bugs.html	(from http://info.cern.ch/hypertext/WWW/Helping.html)
06:39:41	979/979	---M--	200	added ('OK')	text/html	etag:%223d3-27a0a37bfce40%22	http://info.cern.ch/hypertext/Copyright.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Copyright.html	(from http://info.cern.ch/hypertext/README.html)
06:39:41	3741/3741	---M--	200	added ('OK')	text/html	etag:%22e9d-291722d6f7600%22	http://info.cern.ch/hypertext/WWW/LineMode/Defaults/Installation.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/LineMode/Defaults/Installation.html	(from http://info.cern.ch/hypertext/README.html)
